block_id,mine_id,x,y,z,volume_m3,density,estimated_mn_pct,kriging_variance,tonnage_t,is_ore
BLK-1642,DEMO-01,575.0,450.77,117.89,32068.4,2.934,9.596,226.4163,94088.7,0
BLK-1643,DEMO-01,575.0,450.77,132.78,32068.4,2.903,9.596,226.4163,93094.6,0
BLK-1644,DEMO-01,575.0,450.77,147.67,32068.4,2.914,11.747,220.9967,93447.3,0
BLK-1645,DEMO-01,575.0,450.77,162.56,32068.4,3.086,17.665,172.2873,98963.1,0
BLK-1646,DEMO-01,575.0,450.77,177.44,32068.4,3.505,28.528,77.4466,112399.7,1
BLK-1647,DEMO-01,575.0,450.77,192.33,32068.4,3.11,32.336,79.1319,99732.7,1
BLK-1648,DEMO-01,575.0,450.77,207.22,32068.4,2.917,25.051,96.5555,93543.5,1
BLK-1649,DEMO-01,575.0,450.77,222.11,32068.4,2.918,14.087,171.275,93575.6,0
BLK-1650,DEMO-01,575.0,450.77,237.0,32068.4,2.914,9.846,218.9496,93447.3,0
BLK-1651,DEMO-01,575.0,493.85,103.0,32068.4,2.927,10.756,227.8195,93864.2,0
BLK-1652,DEMO-01,575.0,493.85,117.89,32068.4,2.962,10.756,227.8195,94986.6,0
BLK-1653,DEMO-01,575.0,493.85,132.78,32068.4,2.922,10.927,228.6901,93703.9,0
BLK-1654,DEMO-01,575.0,493.85,147.67,32068.4,2.908,12.909,220.5707,93254.9,0
BLK-1655,DEMO-01,575.0,493.85,162.56,32068.4,2.962,17.329,167.182,94986.6,0
BLK-1656,DEMO-01,575.0,493.85,177.44,32068.4,3.173,23.583,56.8944,101753.0,1
BLK-1657,DEMO-01,575.0,493.85,192.33,32068.4,3.015,23.388,73.6494,96686.2,1
BLK-1658,DEMO-01,575.0,493.85,207.22,32068.4,2.927,18.733,57.4971,93864.2,0
BLK-1659,DEMO-01,575.0,493.85,222.11,32068.4,2.922,12.339,163.9949,93703.9,0
BLK-1660,DEMO-01,575.0,493.85,237.0,32068.4,2.91,9.563,218.9177,93319.0,0
BLK-1661,DEMO-01,575.0,536.92,103.0,32068.4,2.942,10.881,227.7399,94345.2,0
BLK-1662,DEMO-01,575.0,536.92,117.89,32068.4,2.906,10.309,230.3908,93190.8,0
BLK-1663,DEMO-01,575.0,536.92,132.78,32068.4,2.915,10.309,230.3907,93479.4,0
BLK-1664,DEMO-01,575.0,536.92,147.67,32068.4,2.925,10.856,221.8071,93800.1,0
BLK-1665,DEMO-01,575.0,536.92,162.56,32068.4,2.932,14.718,172.9744,94024.5,0
BLK-1666,DEMO-01,575.0,536.92,177.44,32068.4,2.986,14.819,99.2675,95756.2,0
BLK-1667,DEMO-01,575.0,536.92,192.33,32068.4,2.998,13.195,69.5556,96141.1,0
BLK-1668,DEMO-01,575.0,536.92,207.22,32068.4,2.941,10.994,72.5649,94313.2,0
BLK-1669,DEMO-01,575.0,536.92,222.11,32068.4,2.908,9.437,170.0413,93254.9,0
BLK-1670,DEMO-01,575.0,536.92,237.0,32068.4,2.928,9.02,219.5398,93896.3,0
BLK-1671,DEMO-01,575.0,580.0,103.0,32068.4,2.928,10.309,230.3908,93896.3,0
BLK-1672,DEMO-01,575.0,580.0,117.89,32068.4,2.936,10.309,230.3908,94152.8,0
BLK-1673,DEMO-01,575.0,580.0,132.78,32068.4,2.894,10.309,230.3908,92805.9,0
BLK-1674,DEMO-01,575.0,580.0,147.67,32068.4,2.904,11.189,227.0924,93126.6,0
BLK-1675,DEMO-01,575.0,580.0,162.56,32068.4,2.927,12.944,187.9642,93864.2,0
BLK-1676,DEMO-01,575.0,580.0,177.44,32068.4,2.885,10.85,128.6916,92517.3,0
BLK-1677,DEMO-01,575.0,580.0,192.33,32068.4,2.942,6.737,103.3056,94345.2,0
BLK-1678,DEMO-01,575.0,580.0,207.22,32068.4,2.941,5.694,131.2849,94313.2,0
BLK-1679,DEMO-01,575.0,580.0,222.11,32068.4,2.909,7.402,191.7245,93287.0,0
BLK-1680,DEMO-01,575.0,580.0,237.0,32068.4,2.911,9.095,223.1167,93351.1,0
BLK-1681,DEMO-01,625.0,20.0,103.0,32068.4,2.902,12.155,220.0891,93062.5,0
BLK-1682,DEMO-01,625.0,20.0,117.89,32068.4,2.909,12.596,221.5134,93287.0,0
BLK-1683,DEMO-01,625.0,20.0,132.78,32068.4,2.91,11.486,221.5532,93319.0,0
BLK-1684,DEMO-01,625.0,20.0,147.67,32068.4,2.907,11.146,220.1289,93222.8,0
BLK-1685,DEMO-01,625.0,20.0,162.56,32068.4,2.906,8.239,202.8684,93190.8,0
BLK-1686,DEMO-01,625.0,20.0,177.44,32068.4,2.913,5.821,178.2443,93415.2,0
BLK-1687,DEMO-01,625.0,20.0,192.33,32068.4,2.913,7.125,171.2875,93415.2,0
BLK-1688,DEMO-01,625.0,20.0,207.22,32068.4,2.941,9.02,173.8721,94313.2,0
BLK-1689,DEMO-01,625.0,20.0,222.11,32068.4,2.911,10.258,203.2055,93351.1,0
BLK-1690,DEMO-01,625.0,20.0,237.0,32068.4,2.921,9.981,220.7267,93671.8,0
BLK-1691,DEMO-01,625.0,63.08,103.0,32068.4,2.909,12.155,220.0891,93287.0,0
BLK-1692,DEMO-01,625.0,63.08,117.89,32068.4,2.908,12.155,220.0891,93254.9,0
BLK-1693,DEMO-01,625.0,63.08,132.78,32068.4,2.894,12.596,221.5134,92805.9,0
BLK-1694,DEMO-01,625.0,63.08,147.67,32068.4,2.895,10.952,219.2567,92838.0,0
BLK-1695,DEMO-01,625.0,63.08,162.56,32068.4,2.9,7.407,191.9379,92998.4,0
BLK-1696,DEMO-01,625.0,63.08,177.44,32068.4,2.919,4.226,147.4408,93607.7,0
BLK-1697,DEMO-01,625.0,63.08,192.33,32068.4,2.931,4.867,133.021,93992.5,0
BLK-1698,DEMO-01,625.0,63.08,207.22,32068.4,2.893,7.327,128.5406,92773.9,0
BLK-1699,DEMO-01,625.0,63.08,222.11,32068.4,2.909,8.706,183.2307,93287.0,0
BLK-1700,DEMO-01,625.0,63.08,237.0,32068.4,2.898,11.685,217.8642,92934.2,0
BLK-1701,DEMO-01,625.0,106.15,103.0,32068.4,2.913,12.735,219.5224,93415.2,0
BLK-1702,DEMO-01,625.0,106.15,117.89,32068.4,2.93,12.709,219.4023,93960.4,0
BLK-1703,DEMO-01,625.0,106.15,132.78,32068.4,2.91,12.155,220.0891,93319.0,0
BLK-1704,DEMO-01,625.0,106.15,147.67,32068.4,2.916,12.17,218.325,93511.5,0
BLK-1705,DEMO-01,625.0,106.15,162.56,32068.4,2.939,6.814,184.7507,94249.0,0
BLK-1706,DEMO-01,625.0,106.15,177.44,32068.4,2.925,3.754,112.828,93800.1,0
BLK-1707,DEMO-01,625.0,106.15,192.33,32068.4,2.906,4.265,101.7751,93190.8,0
BLK-1708,DEMO-01,625.0,106.15,207.22,32068.4,2.918,6.425,99.3819,93575.6,0
BLK-1709,DEMO-01,625.0,106.15,222.11,32068.4,2.905,9.326,170.2078,93158.7,0
BLK-1710,DEMO-01,625.0,106.15,237.0,32068.4,2.922,11.309,215.2516,93703.9,0
BLK-1711,DEMO-01,625.0,149.23,103.0,32068.4,2.923,13.079,218.3984,93735.9,0
BLK-1712,DEMO-01,625.0,149.23,117.89,32068.4,2.898,14.938,219.6271,92934.2,0
BLK-1713,DEMO-01,625.0,149.23,132.78,32068.4,2.919,14.412,218.8085,93607.7,0
BLK-1714,DEMO-01,625.0,149.23,147.67,32068.4,2.92,12.441,217.4379,93639.7,0
BLK-1715,DEMO-01,625.0,149.23,162.56,32068.4,2.944,9.621,184.8073,94409.4,0
BLK-1716,DEMO-01,625.0,149.23,177.44,32068.4,2.934,4.682,88.923,94088.7,0
BLK-1717,DEMO-01,625.0,149.23,192.33,32068.4,2.923,4.705,90.3892,93735.9,0
BLK-1718,DEMO-01,625.0,149.23,207.22,32068.4,2.912,6.368,114.9024,93383.2,0
BLK-1719,DEMO-01,625.0,149.23,222.11,32068.4,2.929,8.571,173.8391,93928.3,0
BLK-1720,DEMO-01,625.0,149.23,237.0,32068.4,2.905,11.012,214.5377,93158.7,0
BLK-1721,DEMO-01,625.0,192.31,103.0,32068.4,2.899,13.361,218.8636,92966.3,0
BLK-1722,DEMO-01,625.0,192.31,117.89,32068.4,2.874,13.361,218.8636,92164.6,0
BLK-1723,DEMO-01,625.0,192.31,132.78,32068.4,2.915,11.963,219.1599,93479.4,0
BLK-1724,DEMO-01,625.0,192.31,147.67,32068.4,2.914,13.474,218.8073,93447.3,0
BLK-1725,DEMO-01,625.0,192.31,162.56,32068.4,2.976,11.465,192.9023,95435.6,0
BLK-1726,DEMO-01,625.0,192.31,177.44,32068.4,2.925,7.011,119.7471,93800.1,0
BLK-1727,DEMO-01,625.0,192.31,192.33,32068.4,2.91,2.933,114.9312,93319.0,0
BLK-1728,DEMO-01,625.0,192.31,207.22,32068.4,2.922,2.767,146.3081,93703.9,0
BLK-1729,DEMO-01,625.0,192.31,222.11,32068.4,2.903,7.029,188.6961,93094.6,0
BLK-1730,DEMO-01,625.0,192.31,237.0,32068.4,2.922,11.308,217.3256,93703.9,0
BLK-1731,DEMO-01,625.0,235.38,103.0,32068.4,2.909,12.988,220.9562,93287.0,0
BLK-1732,DEMO-01,625.0,235.38,117.89,32068.4,2.916,12.988,220.9562,93511.5,0
BLK-1733,DEMO-01,625.0,235.38,132.78,32068.4,2.924,12.078,220.1392,93768.0,0
BLK-1734,DEMO-01,625.0,235.38,147.67,32068.4,2.93,10.911,217.6348,93960.4,0
BLK-1735,DEMO-01,625.0,235.38,162.56,32068.4,2.962,11.322,197.9371,94986.6,0
BLK-1736,DEMO-01,625.0,235.38,177.44,32068.4,3.031,6.702,145.2383,97199.3,0
BLK-1737,DEMO-01,625.0,235.38,192.33,32068.4,2.947,1.696,137.9818,94505.6,0
BLK-1738,DEMO-01,625.0,235.38,207.22,32068.4,2.926,0.635,162.6055,93832.1,0
BLK-1739,DEMO-01,625.0,235.38,222.11,32068.4,2.903,3.958,197.7546,93094.6,0
BLK-1740,DEMO-01,625.0,235.38,237.0,32068.4,2.914,8.541,217.8389,93447.3,0
BLK-1741,DEMO-01,625.0,278.46,103.0,32068.4,2.911,12.319,219.7465,93351.1,0
BLK-1742,DEMO-01,625.0,278.46,117.89,32068.4,2.915,12.319,219.7465,93479.4,0
BLK-1743,DEMO-01,625.0,278.46,132.78,32068.4,2.903,9.949,221.2816,93094.6,0
BLK-1744,DEMO-01,625.0,278.46,147.67,32068.4,2.892,9.842,219.7605,92741.8,0
BLK-1745,DEMO-01,625.0,278.46,162.56,32068.4,2.938,9.047,196.4894,94217.0,0
BLK-1746,DEMO-01,625.0,278.46,177.44,32068.4,3.088,6.744,145.7324,99027.2,0
BLK-1747,DEMO-01,625.0,278.46,192.33,32068.4,3.077,2.705,136.6857,98674.5,0
BLK-1748,DEMO-01,625.0,278.46,207.22,32068.4,2.944,0.192,149.2102,94409.4,0
BLK-1749,DEMO-01,625.0,278.46,222.11,32068.4,2.931,4.074,193.3246,93992.5,0
BLK-1750,DEMO-01,625.0,278.46,237.0,32068.4,2.924,7.808,218.1449,93768.0,0
BLK-1751,DEMO-01,625.0,321.54,103.0,32068.4,2.911,9.384,220.1989,93351.1,0
BLK-1752,DEMO-01,625.0,321.54,117.89,32068.4,2.904,9.34,220.9584,93126.6,0
BLK-1753,DEMO-01,625.0,321.54,132.78,32068.4,2.917,11.038,220.8343,93543.5,0
BLK-1754,DEMO-01,625.0,321.54,147.67,32068.4,2.92,9.936,221.0822,93639.7,0
BLK-1755,DEMO-01,625.0,321.54,162.56,32068.4,2.937,10.54,195.4855,94184.9,0
BLK-1756,DEMO-01,625.0,321.54,177.44,32068.4,3.18,10.93,138.7384,101977.5,0
BLK-1757,DEMO-01,625.0,321.54,192.33,32068.4,3.289,8.523,116.2587,105473.0,0
BLK-1758,DEMO-01,625.0,321.54,207.22,32068.4,2.981,2.544,107.611,95595.9,0
BLK-1759,DEMO-01,625.0,321.54,222.11,32068.4,2.923,4.173,179.2875,93735.9,0
BLK-1760,DEMO-01,625.0,321.54,237.0,32068.4,2.919,8.846,217.0796,93607.7,0
BLK-1761,DEMO-01,625.0,364.62,103.0,32068.4,2.918,9.528,222.6202,93575.6,0
BLK-1762,DEMO-01,625.0,364.62,117.89,32068.4,2.938,9.146,222.79,94217.0,0
BLK-1763,DEMO-01,625.0,364.62,132.78,32068.4,2.908,10.869,222.9528,93254.9,0
BLK-1764,DEMO-01,625.0,364.62,147.67,32068.4,2.936,9.565,221.1099,94152.8,0
BLK-1765,DEMO-01,625.0,364.62,162.56,32068.4,3.059,13.078,192.4864,98097.2,0
BLK-1766,DEMO-01,625.0,364.62,177.44,32068.4,3.661,18.985,133.0894,117402.4,0
BLK-1767,DEMO-01,625.0,364.62,192.33,32068.4,3.299,18.286,101.3561,105793.7,0
BLK-1768,DEMO-01,625.0,364.62,207.22,32068.4,2.932,8.593,80.5823,94024.5,0
BLK-1769,DEMO-01,625.0,364.62,222.11,32068.4,2.938,6.641,170.9993,94217.0,0
BLK-1770,DEMO-01,625.0,364.62,237.0,32068.4,2.922,6.402,217.1327,93703.9,0
BLK-1771,DEMO-01,625.0,407.69,103.0,32068.4,2.905,9.029,223.3062,93158.7,0
BLK-1772,DEMO-01,625.0,407.69,117.89,32068.4,2.911,10.609,222.8459,93351.1,0
BLK-1773,DEMO-01,625.0,407.69,132.78,32068.4,2.932,10.609,222.8459,94024.5,0
BLK-1774,DEMO-01,625.0,407.69,147.67,32068.4,3.01,10.385,220.8126,96525.9,0
BLK-1775,DEMO-01,625.0,407.69,162.56,32068.4,3.627,16.814,182.99,116312.1,0
BLK-1776,DEMO-01,625.0,407.69,177.44,32068.4,3.587,26.997,111.0806,115029.4,1
BLK-1777,DEMO-01,625.0,407.69,192.33,32068.4,2.984,28.372,92.4103,95692.1,1
BLK-1778,DEMO-01,625.0,407.69,207.22,32068.4,2.91,18.235,105.2159,93319.0,0
BLK-1779,DEMO-01,625.0,407.69,222.11,32068.4,2.947,9.936,174.554,94505.6,0
BLK-1780,DEMO-01,625.0,407.69,237.0,32068.4,2.919,7.383,217.9099,93607.7,0
BLK-1781,DEMO-01,625.0,450.77,103.0,32068.4,2.915,9.596,226.4163,93479.4,0
BLK-1782,DEMO-01,625.0,450.77,117.89,32068.4,2.932,9.596,226.4163,94024.5,0
BLK-1783,DEMO-01,625.0,450.77,132.78,32068.4,2.921,11.082,225.59,93671.8,0
BLK-1784,DEMO-01,625.0,450.77,147.67,32068.4,3.184,9.706,214.497,102105.8,0
BLK-1785,DEMO-01,625.0,450.77,162.56,32068.4,3.622,17.62,166.4967,116151.7,0
BLK-1786,DEMO-01,625.0,450.77,177.44,32068.4,3.126,30.713,81.2713,100245.8,1
BLK-1787,DEMO-01,625.0,450.77,192.33,32068.4,2.937,31.624,81.4047,94184.9,1
BLK-1788,DEMO-01,625.0,450.77,207.22,32068.4,2.937,20.954,120.01,94184.9,1
BLK-1789,DEMO-01,625.0,450.77,222.11,32068.4,2.906,11.798,179.507,93190.8,0
BLK-1790,DEMO-01,625.0,450.77,237.0,32068.4,2.904,8.528,218.6566,93126.6,0
BLK-1791,DEMO-01,625.0,493.85,103.0,32068.4,2.924,9.596,226.4163,93768.0,0
BLK-1792,DEMO-01,625.0,493.85,117.89,32068.4,2.908,8.809,227.1576,93254.9,0
BLK-1793,DEMO-01,625.0,493.85,132.78,32068.4,2.917,10.61,227.1109,93543.5,0
BLK-1794,DEMO-01,625.0,493.85,147.67,32068.4,3.049,10.918,209.8824,97776.6,0
BLK-1795,DEMO-01,625.0,493.85,162.56,32068.4,3.289,15.698,155.0595,105473.0,0
BLK-1796,DEMO-01,625.0,493.85,177.44,32068.4,3.013,25.293,90.7667,96622.1,1
BLK-1797,DEMO-01,625.0,493.85,192.33,32068.4,2.903,25.31,80.7396,93094.6,1
BLK-1798,DEMO-01,625.0,493.85,207.22,32068.4,2.916,17.724,111.8458,93511.5,0
BLK-1799,DEMO-01,625.0,493.85,222.11,32068.4,2.892,10.748,180.2336,92741.8,0
BLK-1800,DEMO-01,625.0,493.85,237.0,32068.4,2.912,9.154,219.7233,93383.2,0
BLK-1801,DEMO-01,625.0,536.92,103.0,32068.4,2.898,8.793,227.5127,92934.2,0
BLK-1802,DEMO-01,625.0,536.92,117.89,32068.4,2.938,8.793,227.5127,94217.0,0
BLK-1803,DEMO-01,625.0,536.92,132.78,32068.4,2.945,9.464,227.2352,94441.4,0
BLK-1804,DEMO-01,625.0,536.92,147.67,32068.4,2.913,8.669,210.0135,93415.2,0
BLK-1805,DEMO-01,625.0,536.92,162.56,32068.4,3.022,13.307,159.6429,96910.7,0
BLK-1806,DEMO-01,625.0,536.92,177.44,32068.4,3.01,16.385,115.3924,96525.9,0
BLK-1807,DEMO-01,625.0,536.92,192.33,32068.4,2.923,15.4,55.0223,93735.9,0
BLK-1808,DEMO-01,625.0,536.92,207.22,32068.4,2.94,12.159,112.2614,94281.1,0
BLK-1809,DEMO-01,625.0,536.92,222.11,32068.4,2.91,8.733,184.8711,93319.0,0
BLK-1810,DEMO-01,625.0,536.92,237.0,32068.4,2.912,8.444,219.7718,93383.2,0
BLK-1811,DEMO-01,625.0,580.0,103.0,32068.4,2.904,8.793,227.5127,93126.6,0
BLK-1812,DEMO-01,625.0,580.0,117.89,32068.4,2.931,8.793,227.5127,93992.5,0
BLK-1813,DEMO-01,625.0,580.0,132.78,32068.4,2.873,9.55,227.7392,92132.5,0
BLK-1814,DEMO-01,625.0,580.0,147.67,32068.4,2.911,8.428,216.2264,93351.1,0
BLK-1815,DEMO-01,625.0,580.0,162.56,32068.4,2.925,10.886,181.3498,93800.1,0
BLK-1816,DEMO-01,625.0,580.0,177.44,32068.4,2.944,11.392,146.6538,94409.4,0
BLK-1817,DEMO-01,625.0,580.0,192.33,32068.4,2.942,8.471,107.2321,94345.2,0
BLK-1818,DEMO-01,625.0,580.0,207.22,32068.4,2.933,7.1,143.8257,94056.6,0
BLK-1819,DEMO-01,625.0,580.0,222.11,32068.4,2.898,7.913,200.294,92934.2,0
BLK-1820,DEMO-01,625.0,580.0,237.0,32068.4,2.944,8.367,222.0983,94409.4,0
BLK-1821,DEMO-01,675.0,20.0,103.0,32068.4,2.897,12.155,220.0891,92902.2,0
BLK-1822,DEMO-01,675.0,20.0,117.89,32068.4,2.933,12.155,220.0891,94056.6,0
BLK-1823,DEMO-01,675.0,20.0,132.78,32068.4,2.918,10.95,220.093,93575.6,0
BLK-1824,DEMO-01,675.0,20.0,147.67,32068.4,2.91,11.392,220.142,93319.0,0
BLK-1825,DEMO-01,675.0,20.0,162.56,32068.4,2.911,9.122,201.8116,93351.1,0
BLK-1826,DEMO-01,675.0,20.0,177.44,32068.4,2.916,7.88,176.4769,93511.5,0
BLK-1827,DEMO-01,675.0,20.0,192.33,32068.4,2.919,7.393,166.4891,93607.7,0
BLK-1828,DEMO-01,675.0,20.0,207.22,32068.4,2.904,7.825,162.2736,93126.6,0
BLK-1829,DEMO-01,675.0,20.0,222.11,32068.4,2.913,8.873,197.1607,93415.2,0
BLK-1830,DEMO-01,675.0,20.0,237.0,32068.4,2.906,9.588,219.5885,93190.8,0
BLK-1831,DEMO-01,675.0,63.08,103.0,32068.4,2.9,12.155,220.0891,92998.4,0
BLK-1832,DEMO-01,675.0,63.08,117.89,32068.4,2.905,12.155,220.0891,93158.7,0
BLK-1833,DEMO-01,675.0,63.08,132.78,32068.4,2.901,12.155,220.0891,93030.4,0
BLK-1834,DEMO-01,675.0,63.08,147.67,32068.4,2.911,10.773,217.1468,93351.1,0
BLK-1835,DEMO-01,675.0,63.08,162.56,32068.4,2.924,8.692,187.9594,93768.0,0
BLK-1836,DEMO-01,675.0,63.08,177.44,32068.4,2.918,6.827,140.8529,93575.6,0
BLK-1837,DEMO-01,675.0,63.08,192.33,32068.4,2.942,5.653,123.6197,94345.2,0
BLK-1838,DEMO-01,675.0,63.08,207.22,32068.4,2.887,6.026,100.0033,92581.5,0
BLK-1839,DEMO-01,675.0,63.08,222.11,32068.4,2.922,7.821,172.8982,93703.9,0
BLK-1840,DEMO-01,675.0,63.08,237.0,32068.4,2.916,10.982,214.8335,93511.5,0
BLK-1841,DEMO-01,675.0,106.15,103.0,32068.4,2.927,12.408,218.395,93864.2,0
BLK-1842,DEMO-01,675.0,106.15,117.89,32068.4,2.926,14.381,218.8456,93832.1,0
BLK-1843,DEMO-01,675.0,106.15,132.78,32068.4,2.915,14.381,218.8456,93479.4,0
BLK-1844,DEMO-01,675.0,106.15,147.67,32068.4,2.926,12.35,214.9144,93832.1,0
BLK-1845,DEMO-01,675.0,106.15,162.56,32068.4,2.913,10.528,179.1809,93415.2,0
BLK-1846,DEMO-01,675.0,106.15,177.44,32068.4,2.925,6.719,109.0602,93800.1,0
BLK-1847,DEMO-01,675.0,106.15,192.33,32068.4,2.891,4.802,90.2812,92709.7,0
BLK-1848,DEMO-01,675.0,106.15,207.22,32068.4,2.926,4.457,38.7484,93832.1,0
BLK-1849,DEMO-01,675.0,106.15,222.11,32068.4,2.916,8.065,155.0094,93511.5,0
BLK-1850,DEMO-01,675.0,106.15,237.0,32068.4,2.91,10.751,211.9534,93319.0,0
BLK-1851,DEMO-01,675.0,149.23,103.0,32068.4,2.913,12.962,218.2295,93415.2,0
BLK-1852,DEMO-01,675.0,149.23,117.89,32068.4,2.914,11.963,219.3478,93447.3,0
BLK-1853,DEMO-01,675.0,149.23,132.78,32068.4,2.944,13.63,220.0543,94409.4,0
BLK-1854,DEMO-01,675.0,149.23,147.67,32068.4,2.998,12.879,216.4563,96141.1,0
BLK-1855,DEMO-01,675.0,149.23,162.56,32068.4,2.946,11.193,181.7634,94473.5,0
BLK-1856,DEMO-01,675.0,149.23,177.44,32068.4,2.909,8.019,95.1342,93287.0,0
BLK-1857,DEMO-01,675.0,149.23,192.33,32068.4,2.925,5.095,71.4806,93800.1,0
BLK-1858,DEMO-01,675.0,149.23,207.22,32068.4,2.925,4.474,73.795,93800.1,0
BLK-1859,DEMO-01,675.0,149.23,222.11,32068.4,2.904,6.67,157.6998,93126.6,0
BLK-1860,DEMO-01,675.0,149.23,237.0,32068.4,2.9,8.887,212.0242,92998.4,0
BLK-1861,DEMO-01,675.0,192.31,103.0,32068.4,2.915,12.192,219.1152,93479.4,0
BLK-1862,DEMO-01,675.0,192.31,117.89,32068.4,2.927,11.383,218.4415,93864.2,0
BLK-1863,DEMO-01,675.0,192.31,132.78,32068.4,2.913,11.547,218.9255,93415.2,0
BLK-1864,DEMO-01,675.0,192.31,147.67,32068.4,3.007,10.737,217.5568,96429.7,0
BLK-1865,DEMO-01,675.0,192.31,162.56,32068.4,2.982,11.306,192.9471,95628.0,0
BLK-1866,DEMO-01,675.0,192.31,177.44,32068.4,2.92,8.521,119.6735,93639.7,0
BLK-1867,DEMO-01,675.0,192.31,192.33,32068.4,2.935,4.484,90.5769,94120.8,0
BLK-1868,DEMO-01,675.0,192.31,207.22,32068.4,2.898,3.032,121.4909,92934.2,0
BLK-1869,DEMO-01,675.0,192.31,222.11,32068.4,2.947,6.695,174.4617,94505.6,0
BLK-1870,DEMO-01,675.0,192.31,237.0,32068.4,2.896,8.966,213.5651,92870.1,0
BLK-1871,DEMO-01,675.0,235.38,103.0,32068.4,2.889,12.202,219.8605,92645.6,0
BLK-1872,DEMO-01,675.0,235.38,117.89,32068.4,2.915,11.431,218.9592,93479.4,0
BLK-1873,DEMO-01,675.0,235.38,132.78,32068.4,2.906,8.615,218.2467,93190.8,0
BLK-1874,DEMO-01,675.0,235.38,147.67,32068.4,3.008,8.867,218.0885,96461.7,0
BLK-1875,DEMO-01,675.0,235.38,162.56,32068.4,3.124,8.505,204.1506,100181.7,0
BLK-1876,DEMO-01,675.0,235.38,177.44,32068.4,2.963,8.072,150.3631,95018.7,0
BLK-1877,DEMO-01,675.0,235.38,192.33,32068.4,2.906,2.467,126.6764,93190.8,0
BLK-1878,DEMO-01,675.0,235.38,207.22,32068.4,2.922,1.251,148.259,93703.9,0
BLK-1879,DEMO-01,675.0,235.38,222.11,32068.4,2.912,4.654,189.07,93383.2,0
BLK-1880,DEMO-01,675.0,235.38,237.0,32068.4,2.931,10.265,217.9866,93992.5,0
BLK-1881,DEMO-01,675.0,278.46,103.0,32068.4,2.914,12.319,219.7465,93447.3,0
BLK-1882,DEMO-01,675.0,278.46,117.89,32068.4,2.903,10.972,220.8151,93094.6,0
BLK-1883,DEMO-01,675.0,278.46,132.78,32068.4,2.894,8.846,220.6182,92805.9,0
BLK-1884,DEMO-01,675.0,278.46,147.67,32068.4,2.949,9.583,219.2721,94569.7,0
BLK-1885,DEMO-01,675.0,278.46,162.56,32068.4,3.174,8.55,206.5276,101785.1,0
BLK-1886,DEMO-01,675.0,278.46,177.44,32068.4,3.125,5.593,158.0373,100213.8,0
BLK-1887,DEMO-01,675.0,278.46,192.33,32068.4,2.943,1.351,130.6886,94377.3,0
BLK-1888,DEMO-01,675.0,278.46,207.22,32068.4,2.893,0.509,151.9574,92773.9,0
BLK-1889,DEMO-01,675.0,278.46,222.11,32068.4,2.935,4.683,193.2477,94120.8,0
BLK-1890,DEMO-01,675.0,278.46,237.0,32068.4,2.918,9.148,220.6625,93575.6,0
BLK-1891,DEMO-01,675.0,321.54,103.0,32068.4,2.916,9.176,220.7159,93511.5,0
BLK-1892,DEMO-01,675.0,321.54,117.89,32068.4,2.903,9.243,220.119,93094.6,0
BLK-1893,DEMO-01,675.0,321.54,132.78,32068.4,2.927,9.98,221.2022,93864.2,0
BLK-1894,DEMO-01,675.0,321.54,147.67,32068.4,2.958,10.042,220.6694,94858.3,0
BLK-1895,DEMO-01,675.0,321.54,162.56,32068.4,3.293,9.332,200.9028,105601.2,0
BLK-1896,DEMO-01,675.0,321.54,177.44,32068.4,3.295,8.137,147.0931,105665.4,0
BLK-1897,DEMO-01,675.0,321.54,192.33,32068.4,2.933,4.187,107.5734,94056.6,0
BLK-1898,DEMO-01,675.0,321.54,207.22,32068.4,2.895,0.659,130.8175,92838.0,0
BLK-1899,DEMO-01,675.0,321.54,222.11,32068.4,2.901,2.872,186.5446,93030.4,0
BLK-1900,DEMO-01,675.0,321.54,237.0,32068.4,2.921,9.669,219.4455,93671.8,0
BLK-1901,DEMO-01,675.0,364.62,103.0,32068.4,2.916,9.198,222.5179,93511.5,0
BLK-1902,DEMO-01,675.0,364.62,117.89,32068.4,2.93,9.198,222.5179,93960.4,0
BLK-1903,DEMO-01,675.0,364.62,132.78,32068.4,2.912,10.553,220.9256,93383.2,0
BLK-1904,DEMO-01,675.0,364.62,147.67,32068.4,3.161,8.903,218.2301,101368.2,0
BLK-1905,DEMO-01,675.0,364.62,162.56,32068.4,3.65,11.667,189.0303,117049.7,0
BLK-1906,DEMO-01,675.0,364.62,177.44,32068.4,3.142,14.155,132.8984,100758.9,0
BLK-1907,DEMO-01,675.0,364.62,192.33,32068.4,2.929,10.827,94.8299,93928.3,0
BLK-1908,DEMO-01,675.0,364.62,207.22,32068.4,2.915,5.453,109.3364,93479.4,0
BLK-1909,DEMO-01,675.0,364.62,222.11,32068.4,2.908,4.874,177.9823,93254.9,0
BLK-1910,DEMO-01,675.0,364.62,237.0,32068.4,2.917,7.478,217.9258,93543.5,0
BLK-1911,DEMO-01,675.0,407.69,103.0,32068.4,2.914,9.146,222.79,93447.3,0
BLK-1912,DEMO-01,675.0,407.69,117.89,32068.4,2.917,8.982,222.692,93543.5,0
BLK-1913,DEMO-01,675.0,407.69,132.78,32068.4,3.042,8.871,223.6454,97552.1,0
BLK-1914,DEMO-01,675.0,407.69,147.67,32068.4,3.629,8.786,212.4055,116376.2,0
